hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa
traditional,quarterly,State,Washington,WA,1991,1,181.72
traditional,quarterly,State,Washington,WA,1991,2,183.46
traditional,quarterly,State,Washington,WA,1991,3,184.2
traditional,quarterly,State,Washington,WA,1991,4,188.03
traditional,quarterly,State,Washington,WA,1992,1,188.9
traditional,quarterly,State,Washington,WA,1992,2,190.58
traditional,quarterly,State,Washington,WA,1992,3,193.27
traditional,quarterly,State,Washington,WA,1992,4,195.27
traditional,quarterly,State,Washington,WA,1993,1,196.07
traditional,quarterly,State,Washington,WA,1993,2,198.21
traditional,quarterly,State,Washington,WA,1993,3,200.93
traditional,quarterly,State,Washington,WA,1993,4,203.24
traditional,quarterly,State,Washington,WA,1994,1,205.71
traditional,quarterly,State,Washington,WA,1994,2,209.56
traditional,quarterly,State,Washington,WA,1994,3,210.85
traditional,quarterly,State,Washington,WA,1994,4,210.42
traditional,quarterly,State,Washington,WA,1995,1,212.51
traditional,quarterly,State,Washington,WA,1995,2,215.05
traditional,quarterly,State,Washington,WA,1995,3,217.99
traditional,quarterly,State,Washington,WA,1995,4,219.65
traditional,quarterly,State,Washington,WA,1996,1,221.73
traditional,quarterly,State,Washington,WA,1996,2,221.89
traditional,quarterly,State,Washington,WA,1996,3,223.14
traditional,quarterly,State,Washington,WA,1996,4,224.98
traditional,quarterly,State,Washington,WA,1997,1,226.59
traditional,quarterly,State,Washington,WA,1997,2,229.42
traditional,quarterly,State,Washington,WA,1997,3,234.31
traditional,quarterly,State,Washington,WA,1997,4,237.29
traditional,quarterly,State,Washington,WA,1998,1,241.85
traditional,quarterly,State,Washington,WA,1998,2,245.49
traditional,quarterly,State,Washington,WA,1998,3,250.04
traditional,quarterly,State,Washington,WA,1998,4,252.96
traditional,quarterly,State,Washington,WA,1999,1,255.39
traditional,quarterly,State,Washington,WA,1999,2,259.89
traditional,quarterly,State,Washington,WA,1999,3,262.86
traditional,quarterly,State,Washington,WA,1999,4,264.95
traditional,quarterly,State,Washington,WA,2000,1,269.66
traditional,quarterly,State,Washington,WA,2000,2,272.37
traditional,quarterly,State,Washington,WA,2000,3,276.1
traditional,quarterly,State,Washington,WA,2000,4,279.57
traditional,quarterly,State,Washington,WA,2001,1,286.41
traditional,quarterly,State,Washington,WA,2001,2,290.27
traditional,quarterly,State,Washington,WA,2001,3,293.21
traditional,quarterly,State,Washington,WA,2001,4,295.17
traditional,quarterly,State,Washington,WA,2002,1,298.77
traditional,quarterly,State,Washington,WA,2002,2,302.37
traditional,quarterly,State,Washington,WA,2002,3,306.14
traditional,quarterly,State,Washington,WA,2002,4,308.74
traditional,quarterly,State,Washington,WA,2003,1,311.26
traditional,quarterly,State,Washington,WA,2003,2,313.96
traditional,quarterly,State,Washington,WA,2003,3,317.82
traditional,quarterly,State,Washington,WA,2003,4,325.91
traditional,quarterly,State,Washington,WA,2004,1,330.78
traditional,quarterly,State,Washington,WA,2004,2,340.71
traditional,quarterly,State,Washington,WA,2004,3,354.9
traditional,quarterly,State,Washington,WA,2004,4,363.04
traditional,quarterly,State,Washington,WA,2005,1,374.77
traditional,quarterly,State,Washington,WA,2005,2,394.76
traditional,quarterly,State,Washington,WA,2005,3,412.18
traditional,quarterly,State,Washington,WA,2005,4,429.51
traditional,quarterly,State,Washington,WA,2006,1,444.75
traditional,quarterly,State,Washington,WA,2006,2,460.24
traditional,quarterly,State,Washington,WA,2006,3,473.68
traditional,quarterly,State,Washington,WA,2006,4,483.74
traditional,quarterly,State,Washington,WA,2007,1,492.62
traditional,quarterly,State,Washington,WA,2007,2,497.93
traditional,quarterly,State,Washington,WA,2007,3,499.24
traditional,quarterly,State,Washington,WA,2007,4,502.05
traditional,quarterly,State,Washington,WA,2008,1,500.82
traditional,quarterly,State,Washington,WA,2008,2,491.07
traditional,quarterly,State,Washington,WA,2008,3,476.28
traditional,quarterly,State,Washington,WA,2008,4,471.25
traditional,quarterly,State,Washington,WA,2009,1,467.85
traditional,quarterly,State,Washington,WA,2009,2,447.53
traditional,quarterly,State,Washington,WA,2009,3,432.25
traditional,quarterly,State,Washington,WA,2009,4,426.8
traditional,quarterly,State,Washington,WA,2010,1,419.26
traditional,quarterly,State,Washington,WA,2010,2,414.72
traditional,quarterly,State,Washington,WA,2010,3,414.63
traditional,quarterly,State,Washington,WA,2010,4,407.51
traditional,quarterly,State,Washington,WA,2011,1,393.67
traditional,quarterly,State,Washington,WA,2011,2,383.96
traditional,quarterly,State,Washington,WA,2011,3,385.48
traditional,quarterly,State,Washington,WA,2011,4,385.8
traditional,quarterly,State,Washington,WA,2012,1,380.01
traditional,quarterly,State,Washington,WA,2012,2,377.38
traditional,quarterly,State,Washington,WA,2012,3,384.38
traditional,quarterly,State,Washington,WA,2012,4,388.92
traditional,quarterly,State,Washington,WA,2013,1,391.87
traditional,quarterly,State,Washington,WA,2013,2,399.82
traditional,quarterly,State,Washington,WA,2013,3,408.32
traditional,quarterly,State,Washington,WA,2013,4,413.37
traditional,quarterly,State,Washington,WA,2014,1,417.56
traditional,quarterly,State,Washington,WA,2014,2,429.52
traditional,quarterly,State,Washington,WA,2014,3,440.05
traditional,quarterly,State,Washington,WA,2014,4,444.69
traditional,quarterly,State,Washington,WA,2015,1,449.41
traditional,quarterly,State,Washington,WA,2015,2,464.26
traditional,quarterly,State,Washington,WA,2015,3,478.42
traditional,quarterly,State,Washington,WA,2015,4,486.39
traditional,quarterly,State,Wisconsin,WI,1975,1,61.81
traditional,quarterly,State,Wisconsin,WI,1975,2,62.79
traditional,quarterly,State,Wisconsin,WI,1975,3,64.31
traditional,quarterly,State,Wisconsin,WI,1975,4,68.86
traditional,quarterly,State,Wisconsin,WI,1976,1,65.57
traditional,quarterly,State,Wisconsin,WI,1976,2,65.77
traditional,quarterly,State,Wisconsin,WI,1976,3,67.5
traditional,quarterly,State,Wisconsin,WI,1976,4,68.66
traditional,quarterly,State,Wisconsin,WI,1977,1,72.75
traditional,quarterly,State,Wisconsin,WI,1977,2,75.88
traditional,quarterly,State,Wisconsin,WI,1977,3,78.18
traditional,quarterly,State,Wisconsin,WI,1977,4,80.79
traditional,quarterly,State,Wisconsin,WI,1978,1,84.26
traditional,quarterly,State,Wisconsin,WI,1978,2,87.95
traditional,quarterly,State,Wisconsin,WI,1978,3,90.65
traditional,quarterly,State,Wisconsin,WI,1978,4,92.5
traditional,quarterly,State,Wisconsin,WI,1979,1,96.45
traditional,quarterly,State,Wisconsin,WI,1979,2,99.81
traditional,quarterly,State,Wisconsin,WI,1979,3,99.16
traditional,quarterly,State,Wisconsin,WI,1979,4,99.32
traditional,quarterly,State,Wisconsin,WI,1980,1,100
traditional,quarterly,State,Wisconsin,WI,1980,2,100.88
traditional,quarterly,State,Wisconsin,WI,1980,3,105.22
traditional,quarterly,State,Wisconsin,WI,1980,4,101.35
traditional,quarterly,State,Wisconsin,WI,1981,1,102.78
traditional,quarterly,State,Wisconsin,WI,1981,2,102.64
traditional,quarterly,State,Wisconsin,WI,1981,3,103.1
traditional,quarterly,State,Wisconsin,WI,1981,4,91.83
traditional,quarterly,State,Wisconsin,WI,1982,1,87.01
traditional,quarterly,State,Wisconsin,WI,1982,2,96.35
traditional,quarterly,State,Wisconsin,WI,1982,3,98.89
traditional,quarterly,State,Wisconsin,WI,1982,4,99.87
traditional,quarterly,State,Wisconsin,WI,1983,1,103.74
traditional,quarterly,State,Wisconsin,WI,1983,2,106.08
traditional,quarterly,State,Wisconsin,WI,1983,3,105.82
traditional,quarterly,State,Wisconsin,WI,1983,4,105.88
traditional,quarterly,State,Wisconsin,WI,1984,1,106.14
traditional,quarterly,State,Wisconsin,WI,1984,2,107.9
traditional,quarterly,State,Wisconsin,WI,1984,3,108.04
traditional,quarterly,State,Wisconsin,WI,1984,4,106.32
traditional,quarterly,State,Wisconsin,WI,1985,1,107.93
traditional,quarterly,State,Wisconsin,WI,1985,2,109.69
traditional,quarterly,State,Wisconsin,WI,1985,3,110.63
traditional,quarterly,State,Wisconsin,WI,1985,4,110.77
traditional,quarterly,State,Wisconsin,WI,1986,1,112.33
traditional,quarterly,State,Wisconsin,WI,1986,2,113.57
traditional,quarterly,State,Wisconsin,WI,1986,3,113.96
traditional,quarterly,State,Wisconsin,WI,1986,4,114.41
traditional,quarterly,State,Wisconsin,WI,1987,1,115.31
traditional,quarterly,State,Wisconsin,WI,1987,2,116.59
traditional,quarterly,State,Wisconsin,WI,1987,3,118.14
traditional,quarterly,State,Wisconsin,WI,1987,4,119.39
traditional,quarterly,State,Wisconsin,WI,1988,1,120.24
traditional,quarterly,State,Wisconsin,WI,1988,2,122.15
traditional,quarterly,State,Wisconsin,WI,1988,3,124.38
traditional,quarterly,State,Wisconsin,WI,1988,4,125.08
traditional,quarterly,State,Wisconsin,WI,1989,1,127.35
traditional,quarterly,State,Wisconsin,WI,1989,2,128.8
traditional,quarterly,State,Wisconsin,WI,1989,3,131.05
traditional,quarterly,State,Wisconsin,WI,1989,4,131.79
traditional,quarterly,State,Wisconsin,WI,1990,1,133.85
traditional,quarterly,State,Wisconsin,WI,1990,2,135.93
traditional,quarterly,State,Wisconsin,WI,1990,3,137.75
traditional,quarterly,State,Wisconsin,WI,1990,4,138.14
traditional,quarterly,State,Wisconsin,WI,1991,1,140.07
traditional,quarterly,State,Wisconsin,WI,1991,2,142.01
traditional,quarterly,State,Wisconsin,WI,1991,3,144.16
traditional,quarterly,State,Wisconsin,WI,1991,4,145.57
traditional,quarterly,State,Wisconsin,WI,1992,1,147.27
traditional,quarterly,State,Wisconsin,WI,1992,2,149.89
traditional,quarterly,State,Wisconsin,WI,1992,3,151.71
traditional,quarterly,State,Wisconsin,WI,1992,4,153.7
traditional,quarterly,State,Wisconsin,WI,1993,1,154.91
traditional,quarterly,State,Wisconsin,WI,1993,2,157.1
traditional,quarterly,State,Wisconsin,WI,1993,3,159.36
traditional,quarterly,State,Wisconsin,WI,1993,4,161.43
traditional,quarterly,State,Wisconsin,WI,1994,1,165.73
traditional,quarterly,State,Wisconsin,WI,1994,2,171.84
traditional,quarterly,State,Wisconsin,WI,1994,3,175.52
traditional,quarterly,State,Wisconsin,WI,1994,4,175.72
traditional,quarterly,State,Wisconsin,WI,1995,1,178
traditional,quarterly,State,Wisconsin,WI,1995,2,181.89
traditional,quarterly,State,Wisconsin,WI,1995,3,184.41
traditional,quarterly,State,Wisconsin,WI,1995,4,186.67
traditional,quarterly,State,Wisconsin,WI,1996,1,188.12
traditional,quarterly,State,Wisconsin,WI,1996,2,189.94
traditional,quarterly,State,Wisconsin,WI,1996,3,192.14
traditional,quarterly,State,Wisconsin,WI,1996,4,194.35
traditional,quarterly,State,Wisconsin,WI,1997,1,196.51
traditional,quarterly,State,Wisconsin,WI,1997,2,198.21
traditional,quarterly,State,Wisconsin,WI,1997,3,200.92
traditional,quarterly,State,Wisconsin,WI,1997,4,202.95
traditional,quarterly,State,Wisconsin,WI,1998,1,204.25
traditional,quarterly,State,Wisconsin,WI,1998,2,206.62
traditional,quarterly,State,Wisconsin,WI,1998,3,209.01
traditional,quarterly,State,Wisconsin,WI,1998,4,209.76
traditional,quarterly,State,Wisconsin,WI,1999,1,213.54
traditional,quarterly,State,Wisconsin,WI,1999,2,216.96
traditional,quarterly,State,Wisconsin,WI,1999,3,219.81
traditional,quarterly,State,Wisconsin,WI,1999,4,221.14
traditional,quarterly,State,Wisconsin,WI,2000,1,227.83
traditional,quarterly,State,Wisconsin,WI,2000,2,229.09
traditional,quarterly,State,Wisconsin,WI,2000,3,232.48
traditional,quarterly,State,Wisconsin,WI,2000,4,235.29
traditional,quarterly,State,Wisconsin,WI,2001,1,238.85
traditional,quarterly,State,Wisconsin,WI,2001,2,242.08
traditional,quarterly,State,Wisconsin,WI,2001,3,245.3
traditional,quarterly,State,Wisconsin,WI,2001,4,247.16
traditional,quarterly,State,Wisconsin,WI,2002,1,251.26
traditional,quarterly,State,Wisconsin,WI,2002,2,254.69
traditional,quarterly,State,Wisconsin,WI,2002,3,257.39
traditional,quarterly,State,Wisconsin,WI,2002,4,259.26
traditional,quarterly,State,Wisconsin,WI,2003,1,261.94
traditional,quarterly,State,Wisconsin,WI,2003,2,264.27
traditional,quarterly,State,Wisconsin,WI,2003,3,268.26
traditional,quarterly,State,Wisconsin,WI,2003,4,276.99
traditional,quarterly,State,Wisconsin,WI,2004,1,279.13
traditional,quarterly,State,Wisconsin,WI,2004,2,284.8
traditional,quarterly,State,Wisconsin,WI,2004,3,295.37
traditional,quarterly,State,Wisconsin,WI,2004,4,298.78
traditional,quarterly,State,Wisconsin,WI,2005,1,304.24
traditional,quarterly,State,Wisconsin,WI,2005,2,309.76
traditional,quarterly,State,Wisconsin,WI,2005,3,315.75
traditional,quarterly,State,Wisconsin,WI,2005,4,318.8
traditional,quarterly,State,Wisconsin,WI,2006,1,321.18
traditional,quarterly,State,Wisconsin,WI,2006,2,320.99
traditional,quarterly,State,Wisconsin,WI,2006,3,322.44
traditional,quarterly,State,Wisconsin,WI,2006,4,326.51
traditional,quarterly,State,Wisconsin,WI,2007,1,327.76
traditional,quarterly,State,Wisconsin,WI,2007,2,327.23
traditional,quarterly,State,Wisconsin,WI,2007,3,325.58
traditional,quarterly,State,Wisconsin,WI,2007,4,327.32
traditional,quarterly,State,Wisconsin,WI,2008,1,328.24
traditional,quarterly,State,Wisconsin,WI,2008,2,323.5
traditional,quarterly,State,Wisconsin,WI,2008,3,317.88
traditional,quarterly,State,Wisconsin,WI,2008,4,318.51
traditional,quarterly,State,Wisconsin,WI,2009,1,320.11
traditional,quarterly,State,Wisconsin,WI,2009,2,315.21
traditional,quarterly,State,Wisconsin,WI,2009,3,308.16
traditional,quarterly,State,Wisconsin,WI,2009,4,307.41
traditional,quarterly,State,Wisconsin,WI,2010,1,303.39
traditional,quarterly,State,Wisconsin,WI,2010,2,301.9
traditional,quarterly,State,Wisconsin,WI,2010,3,305.06
traditional,quarterly,State,Wisconsin,WI,2010,4,303.06
traditional,quarterly,State,Wisconsin,WI,2011,1,296.37
traditional,quarterly,State,Wisconsin,WI,2011,2,291.83
traditional,quarterly,State,Wisconsin,WI,2011,3,294.56
traditional,quarterly,State,Wisconsin,WI,2011,4,295.65
traditional,quarterly,State,Wisconsin,WI,2012,1,292.96
traditional,quarterly,State,Wisconsin,WI,2012,2,290.88
traditional,quarterly,State,Wisconsin,WI,2012,3,293.38
traditional,quarterly,State,Wisconsin,WI,2012,4,293.57
traditional,quarterly,State,Wisconsin,WI,2013,1,292.73
traditional,quarterly,State,Wisconsin,WI,2013,2,292.79
traditional,quarterly,State,Wisconsin,WI,2013,3,293.35
traditional,quarterly,State,Wisconsin,WI,2013,4,292.89
traditional,quarterly,State,Wisconsin,WI,2014,1,292.03
traditional,quarterly,State,Wisconsin,WI,2014,2,297.1
traditional,quarterly,State,Wisconsin,WI,2014,3,300.4
traditional,quarterly,State,Wisconsin,WI,2014,4,301.85
traditional,quarterly,State,Wisconsin,WI,2015,1,303.27
traditional,quarterly,State,Wisconsin,WI,2015,2,307.91
traditional,quarterly,State,Wisconsin,WI,2015,3,310.64
traditional,quarterly,State,Wisconsin,WI,2015,4,312.27
traditional,quarterly,State,West Virginia,WV,1975,1,50.37
traditional,quarterly,State,West Virginia,WV,1975,2,69.01
traditional,quarterly,State,West Virginia,WV,1975,3,69.84
traditional,quarterly,State,West Virginia,WV,1975,4,69.57
traditional,quarterly,State,West Virginia,WV,1976,1,65.11
traditional,quarterly,State,West Virginia,WV,1976,2,70.25
traditional,quarterly,State,West Virginia,WV,1976,3,71.07
traditional,quarterly,State,West Virginia,WV,1976,4,66.07
traditional,quarterly,State,West Virginia,WV,1977,1,69.96
traditional,quarterly,State,West Virginia,WV,1977,2,84.41
traditional,quarterly,State,West Virginia,WV,1977,3,74.57
traditional,quarterly,State,West Virginia,WV,1977,4,87.07
traditional,quarterly,State,West Virginia,WV,1978,1,87.93
traditional,quarterly,State,West Virginia,WV,1978,2,83.4
traditional,quarterly,State,West Virginia,WV,1978,3,87.39
traditional,quarterly,State,West Virginia,WV,1978,4,87.85
traditional,quarterly,State,West Virginia,WV,1979,1,86.68
traditional,quarterly,State,West Virginia,WV,1979,2,91.87
traditional,quarterly,State,West Virginia,WV,1979,3,92.83
traditional,quarterly,State,West Virginia,WV,1979,4,98.72
traditional,quarterly,State,West Virginia,WV,1980,1,100
traditional,quarterly,State,West Virginia,WV,1980,2,112.35
traditional,quarterly,State,West Virginia,WV,1980,3,99.61
traditional,quarterly,State,West Virginia,WV,1980,4,117.2
traditional,quarterly,State,West Virginia,WV,1981,1,111.17
traditional,quarterly,State,West Virginia,WV,1981,2,87.6
traditional,quarterly,State,West Virginia,WV,1981,3,113.91
traditional,quarterly,State,West Virginia,WV,1981,4,104.48
traditional,quarterly,State,West Virginia,WV,1982,1,
traditional,quarterly,State,West Virginia,WV,1982,2,119.72
traditional,quarterly,State,West Virginia,WV,1982,3,87.3
traditional,quarterly,State,West Virginia,WV,1982,4,89.49
traditional,quarterly,State,West Virginia,WV,1983,1,103
traditional,quarterly,State,West Virginia,WV,1983,2,93.7
traditional,quarterly,State,West Virginia,WV,1983,3,99.75
traditional,quarterly,State,West Virginia,WV,1983,4,96.12
traditional,quarterly,State,West Virginia,WV,1984,1,101.8
traditional,quarterly,State,West Virginia,WV,1984,2,96.71
traditional,quarterly,State,West Virginia,WV,1984,3,97.76
traditional,quarterly,State,West Virginia,WV,1984,4,91.26
traditional,quarterly,State,West Virginia,WV,1985,1,96.28
traditional,quarterly,State,West Virginia,WV,1985,2,99.63
traditional,quarterly,State,West Virginia,WV,1985,3,98.25
traditional,quarterly,State,West Virginia,WV,1985,4,93.21
traditional,quarterly,State,West Virginia,WV,1986,1,100.08
traditional,quarterly,State,West Virginia,WV,1986,2,100.59
traditional,quarterly,State,West Virginia,WV,1986,3,99.83
traditional,quarterly,State,West Virginia,WV,1986,4,102.56
traditional,quarterly,State,West Virginia,WV,1987,1,101.8
traditional,quarterly,State,West Virginia,WV,1987,2,103.5
traditional,quarterly,State,West Virginia,WV,1987,3,100.92
traditional,quarterly,State,West Virginia,WV,1987,4,101.75
traditional,quarterly,State,West Virginia,WV,1988,1,101.8
traditional,quarterly,State,West Virginia,WV,1988,2,104.22
traditional,quarterly,State,West Virginia,WV,1988,3,103.75
traditional,quarterly,State,West Virginia,WV,1988,4,102.61
traditional,quarterly,State,West Virginia,WV,1989,1,103.35
traditional,quarterly,State,West Virginia,WV,1989,2,107.79
traditional,quarterly,State,West Virginia,WV,1989,3,106.32
traditional,quarterly,State,West Virginia,WV,1989,4,106.73
traditional,quarterly,State,West Virginia,WV,1990,1,108.35
traditional,quarterly,State,West Virginia,WV,1990,2,107.5
traditional,quarterly,State,West Virginia,WV,1990,3,111.16
traditional,quarterly,State,West Virginia,WV,1990,4,109.65
traditional,quarterly,State,West Virginia,WV,1991,1,110.56
traditional,quarterly,State,West Virginia,WV,1991,2,113.65
